sequence,target_points,loaded_points,frames_used,car,tree,building,bbox_x,bbox_y,bbox_z,algorithm,best_ms,mean_ms,fps_best,clusters,ply_path
00,650000,650000,115,84755,291279,273966,102.236000,8.239000,186.316000,RG,5047.101790,5047.101790,0.198134,294,reports/semantic_kitti_seq00_static/seq00_static_650k.ply
00,700000,700000,124,91506,311907,296587,105.017000,8.595000,186.427000,RG,5494.268093,5494.268093,0.182008,313,reports/semantic_kitti_seq00_static/seq00_static_700k.ply
00,750000,750000,133,98053,333407,318540,109.798000,8.874000,186.427000,RG,5993.755489,5993.755489,0.166840,326,reports/semantic_kitti_seq00_static/seq00_static_750k.ply
00,800000,800000,143,103218,357918,338864,111.767000,8.874000,186.427000,RG,6566.269496,6566.269496,0.152293,328,reports/semantic_kitti_seq00_static/seq00_static_800k.ply
00,850000,850000,153,106292,384461,359247,123.768000,8.990000,186.427000,RG,7114.750180,7114.750180,0.140553,356,reports/semantic_kitti_seq00_static/seq00_static_850k.ply
00,900000,900000,165,109859,411007,379134,131.836000,9.015000,186.496000,RG,7509.450334,7509.450334,0.133166,376,reports/semantic_kitti_seq00_static/seq00_static_900k.ply
00,950000,950000,175,113325,443948,392727,141.282000,9.015000,189.314000,RG,7944.167177,7944.167177,0.125879,393,reports/semantic_kitti_seq00_static/seq00_static_950k.ply
00,1000000,1000000,184,118153,473389,408458,147.394000,9.230000,189.401000,RG,8375.649477,8375.649477,0.119394,411,reports/semantic_kitti_seq00_static/seq00_static_1M.ply
00,1050000,1050000,195,123131,503659,423210,150.549000,9.959000,189.401000,RG,8954.113760,8954.113760,0.111681,425,reports/semantic_kitti_seq00_static/seq00_static_1050k.ply
00,1100000,1100000,203,127760,531614,440626,150.549000,9.960000,189.401000,RG,9318.815341,9318.815341,0.107310,453,reports/semantic_kitti_seq00_static/seq00_static_1100k.ply
00,1150000,1150000,213,132749,554878,462373,156.970000,10.369000,192.392000,RG,9771.629436,9771.629436,0.102337,472,reports/semantic_kitti_seq00_static/seq00_static_1150k.ply
00,1200000,1200000,227,137957,578052,483991,158.678000,10.369000,199.219000,RG,10406.729732,10406.729732,0.096092,484,reports/semantic_kitti_seq00_static/seq00_static_1200k.ply
00,1250000,1250000,241,142603,600144,507253,158.678000,10.480000,204.038000,RG,10777.913999,10777.913999,0.092782,498,reports/semantic_kitti_seq00_static/seq00_static_1250k.ply
00,1300000,1300000,252,146749,621481,531770,164.942000,10.754000,215.448000,RG,11156.830516,11156.830516,0.089631,523,reports/semantic_kitti_seq00_static/seq00_static_1300k.ply
00,1350000,1350000,262,150642,642171,557187,167.989000,10.754000,222.958000,RG,11593.762924,11593.762924,0.086253,539,reports/semantic_kitti_seq00_static/seq00_static_1350k.ply
00,1400000,1400000,270,153729,662488,583783,167.989000,10.945000,231.242000,RG,11935.004824,11935.004824,0.083787,559,reports/semantic_kitti_seq00_static/seq00_static_1400k.ply
00,1450000,1450000,283,159300,681229,609471,172.028000,12.171000,240.181000,RG,12917.156963,12917.156963,0.077416,579,reports/semantic_kitti_seq00_static/seq00_static_1450k.ply
00,1500000,1500000,292,163418,699908,636674,172.028000,12.171000,249.602000,RG,13097.764982,13097.764982,0.076349,606,reports/semantic_kitti_seq00_static/seq00_static_1500k.ply
00,1550000,1550000,300,168090,727419,654491,174.019000,12.171000,256.100000,RG,13330.482475,13330.482475,0.075016,623,reports/semantic_kitti_seq00_static/seq00_static_1550k.ply
00,1600000,1600000,308,172096,753718,674186,174.256000,12.171000,262.431000,RG,14099.937134,14099.937134,0.070922,646,reports/semantic_kitti_seq00_static/seq00_static_1600k.ply
00,1650000,1650000,320,179611,773054,697335,174.256000,12.171000,271.302000,RG,14365.023823,14365.023823,0.069614,675,reports/semantic_kitti_seq00_static/seq00_static_1650k.ply
00,1700000,1700000,328,184993,798672,716335,174.256000,12.171000,277.302000,RG,14735.395453,14735.395453,0.067864,690,reports/semantic_kitti_seq00_static/seq00_static_1700k.ply
00,1750000,1750000,341,191012,823171,735817,174.256000,12.171000,290.142000,RG,15215.307252,15215.307252,0.065723,710,reports/semantic_kitti_seq00_static/seq00_static_1750k.ply
00,1800000,1800000,351,194982,851802,753216,174.256000,12.171000,298.347000,RG,15384.744199,15384.744199,0.064999,728,reports/semantic_kitti_seq00_static/seq00_static_1800k.ply
00,1850000,1850000,361,200804,883836,765360,174.256000,12.171000,304.685000,RG,15783.610840,15783.610840,0.063357,756,reports/semantic_kitti_seq00_static/seq00_static_1850k.ply
00,1900000,1900000,370,204264,921274,774462,174.256000,12.488000,311.091000,RG,16576.765986,16576.765986,0.060325,761,reports/semantic_kitti_seq00_static/seq00_static_1900k.ply
00,1950000,1950000,379,207442,958454,784104,174.256000,13.316000,317.152000,RG,17240.895614,17240.895614,0.058002,774,reports/semantic_kitti_seq00_static/seq00_static_1950k.ply
00,2000000,2000000,390,211501,989349,799150,174.256000,13.316000,323.650000,RG,17474.940178,17474.940178,0.057225,796,reports/semantic_kitti_seq00_static/seq00_static_2M.ply
00,2050000,2050000,402,215111,1016848,818041,174.256000,13.316000,331.766000,RG,18090.898563,18090.898563,0.055276,810,reports/semantic_kitti_seq00_static/seq00_static_2050k.ply
00,2100000,2100000,412,219648,1040515,839837,174.256000,13.316000,337.813000,RG,18410.262439,18410.262439,0.054318,824,reports/semantic_kitti_seq00_static/seq00_static_2100k.ply
00,2150000,2150000,421,222481,1068215,859304,174.256000,13.316000,341.334000,RG,18794.596591,18794.596591,0.053207,832,reports/semantic_kitti_seq00_static/seq00_static_2150k.ply
00,2200000,2200000,428,224544,1102759,872697,174.256000,13.792000,343.214000,RG,19722.845925,19722.845925,0.050703,846,reports/semantic_kitti_seq00_static/seq00_static_2200k.ply
00,2250000,2250000,439,227830,1135588,886582,174.256000,13.792000,343.976000,RG,19938.486381,19938.486381,0.050154,850,reports/semantic_kitti_seq00_static/seq00_static_2250k.ply
00,2300000,2300000,451,230964,1164769,904267,174.256000,13.792000,343.976000,RG,20708.373691,20708.373691,0.048290,855,reports/semantic_kitti_seq00_static/seq00_static_2300k.ply
00,2350000,2350000,460,234115,1188894,926991,174.256000,13.792000,343.976000,RG,21032.264882,21032.264882,0.047546,874,reports/semantic_kitti_seq00_static/seq00_static_2350k.ply
00,2400000,2400000,468,236578,1214120,949302,174.256000,13.792000,343.976000,RG,21354.922795,21354.922795,0.046828,895,reports/semantic_kitti_seq00_static/seq00_static_2400k.ply
00,2450000,2450000,482,241707,1235882,972411,174.256000,13.792000,343.976000,RG,21932.271327,21932.271327,0.045595,913,reports/semantic_kitti_seq00_static/seq00_static_2450k.ply
00,2500000,2500000,492,247541,1256663,995796,174.256000,13.792000,343.976000,RG,22330.652658,22330.652658,0.044781,946,reports/semantic_kitti_seq00_static/seq00_static_2500k.ply
00,2550000,2550000,500,251077,1277465,1021458,174.256000,13.792000,343.976000,RG,22662.103630,22662.103630,0.044127,966,reports/semantic_kitti_seq00_static/seq00_static_2550k.ply
00,2600000,2600000,511,255000,1301813,1043187,174.256000,13.792000,343.976000,RG,23484.864325,23484.864325,0.042581,983,reports/semantic_kitti_seq00_static/seq00_static_2600k.ply
00,2650000,2650000,525,264149,1323815,1062036,174.428000,13.792000,343.976000,RG,23588.360410,23588.360410,0.042394,996,reports/semantic_kitti_seq00_static/seq00_static_2650k.ply
00,2700000,2700000,540,277739,1339948,1082313,177.600000,13.792000,343.976000,RG,24094.869134,24094.869134,0.041503,1025,reports/semantic_kitti_seq00_static/seq00_static_2700k.ply
00,2750000,2750000,567,288370,1358212,1103418,178.620000,13.792000,343.976000,RG,24500.359032,24500.359032,0.040816,1059,reports/semantic_kitti_seq00_static/seq00_static_2750k.ply
00,2800000,2800000,582,295956,1371973,1132071,182.201000,13.792000,343.976000,RG,24897.795669,24897.795669,0.040164,1086,reports/semantic_kitti_seq00_static/seq00_static_2800k.ply
00,2850000,2850000,592,305293,1384234,1160473,183.528000,13.792000,344.179000,RG,25651.463244,25651.463244,0.038984,1119,reports/semantic_kitti_seq00_static/seq00_static_2850k.ply
00,2900000,2900000,604,315802,1396122,1188076,184.550000,13.792000,350.919000,RG,26805.041905,26805.041905,0.037306,1121,reports/semantic_kitti_seq00_static/seq00_static_2900k.ply
00,2950000,2950000,619,327179,1408957,1213864,184.550000,13.792000,363.081000,RG,26980.908000,26980.908000,0.037063,1142,reports/semantic_kitti_seq00_static/seq00_static_2950k.ply
00,3000000,3000000,627,333711,1429499,1236790,186.236000,13.792000,370.594000,RG,27113.326952,27113.326952,0.036882,1159,reports/semantic_kitti_seq00_static/seq00_static_3M.ply
