x,y,z,r,g,b
-5.246210,-9.740799,-1.036840,181,164,65
-5.221619,-9.768798,-1.038835,181,164,65
-5.099952,-9.585721,-1.013824,181,164,65
-5.071364,-9.604717,-1.014819,181,164,65
-4.962876,-9.478659,-0.996808,181,164,65
-4.908313,-9.447638,-0.990802,181,164,65
-4.850761,-9.411613,-0.983796,181,164,65
-4.790215,-9.369589,-0.976789,181,164,65
-4.718686,-9.306556,-0.966782,181,164,65
-4.659947,-9.230523,-0.955777,181,164,65
-4.575434,-9.140482,-0.942770,181,164,65
-4.530862,-9.123467,-0.938765,181,164,65
-4.434370,-9.008418,-0.922758,181,164,65
-4.394798,-9.000408,-0.919754,181,164,65
-4.342236,-8.965388,-0.913749,181,164,65
-4.254729,-8.862346,-0.898743,181,164,65
-4.214972,-8.818328,-0.892740,181,164,65
-4.143440,-8.743295,-0.881735,181,164,65
-4.097874,-8.719280,-0.876732,181,164,65
-4.056317,-8.705270,-0.873728,181,164,65
-3.986785,-8.631240,-0.862724,181,164,65
-3.930239,-8.583219,-0.854721,181,164,65
-3.896473,-8.547204,-0.849719,181,164,65
-3.805965,-8.425159,-0.832715,181,164,65
-3.799360,-8.480174,-0.838713,181,164,65
-3.723839,-8.388140,-0.825710,181,164,65
-3.680284,-8.364128,-0.820708,181,164,65
-3.616743,-8.294103,-0.810705,181,164,65
-3.577182,-8.277094,-0.807703,181,164,65
-3.521447,-8.189065,-0.795702,181,164,65
-3.483879,-8.174058,-0.792700,181,164,65
-3.440324,-8.146046,-0.787699,181,164,65
-3.396761,-8.116035,-0.782698,181,164,65
-3.348212,-8.075021,-0.776696,181,164,65
-3.315632,-8.068016,-0.773695,181,164,65
-3.288049,-8.073015,-0.773695,181,164,65
-3.234319,-7.983988,-0.761694,181,164,65
-3.187765,-7.943975,-0.755694,181,164,65
-3.147207,-7.917967,-0.751693,181,164,65
-3.110640,-7.899961,-0.747693,181,164,65
-3.074080,-7.882955,-0.744692,181,164,65
-3.021534,-7.824938,-0.736692,181,164,65
-2.982964,-7.798930,-0.731692,181,164,65
-2.966192,-7.794929,-0.730693,181,164,65
-2.922636,-7.756918,-0.724693,181,164,65
-2.887063,-7.736913,-0.721693,181,164,65
-2.874460,-7.774923,-0.724693,181,164,65
-2.818923,-7.704905,-0.715694,181,164,65
-2.771386,-7.655892,-0.708695,181,164,65
-2.749608,-7.634887,-0.705696,181,164,65
-2.700063,-7.576873,-0.697697,181,164,65
-2.670488,-7.569872,-0.695698,181,164,65
-2.639909,-7.558871,-0.692699,181,164,65
-2.607337,-7.542868,-0.689700,181,164,65
-2.569783,-7.514863,-0.685701,181,164,65
-2.535212,-7.491858,-0.681702,181,164,65
-2.518438,-7.483857,-0.680703,181,164,65
-2.460906,-7.396838,-0.668706,181,164,65
-2.434323,-7.393839,-0.667708,181,164,65
-2.395774,-7.359833,-0.662710,181,164,65
-2.372192,-7.365837,-0.662711,181,164,65
-2.341613,-7.349836,-0.659713,181,164,65
-2.320843,-7.327832,-0.656714,181,164,65
-2.299257,-7.338837,-0.656715,181,164,65
-2.262697,-7.305832,-0.651718,181,164,65
-2.231133,-7.287831,-0.648720,181,164,65
-2.205552,-7.285834,-0.647722,181,164,65
-2.203927,-7.355853,-0.655721,181,164,65
-2.140428,-7.240830,-0.640727,181,164,65
-2.111665,-7.189822,-0.634729,181,164,65
-2.091072,-7.200827,-0.634731,181,164,65
-2.063496,-7.190829,-0.632733,181,164,65
-2.033942,-7.177830,-0.630736,181,164,65
-2.017344,-7.201838,-0.632737,181,164,65
-1.985770,-7.176837,-0.628740,181,164,65
-1.958206,-7.167840,-0.626743,181,164,65
-1.952396,-7.186845,-0.628743,181,164,65
-1.923827,-7.172847,-0.626746,181,164,65
-1.896262,-7.162849,-0.624749,181,164,65
-1.858715,-7.117845,-0.618753,181,164,65
-1.830137,-7.099846,-0.615756,181,164,65
-1.800567,-7.078846,-0.612760,181,164,65
-1.775000,-7.073850,-0.610763,181,164,65
-1.755224,-7.044847,-0.607766,181,164,65
-1.732638,-7.046853,-0.606768,181,164,65
-1.711052,-7.052859,-0.606770,181,164,65
-1.682488,-7.034860,-0.603774,181,164,65
-1.658913,-7.034866,-0.603777,181,164,65
-1.627354,-7.003865,-0.599782,181,164,65
-1.616555,-7.004868,-0.598783,181,164,65
-1.586998,-6.981870,-0.595787,181,164,65
-1.568403,-6.997878,-0.596789,181,164,65
-1.547816,-7.006885,-0.597792,181,164,65
-1.521254,-6.994889,-0.595795,181,164,65
-1.504650,-7.017898,-0.597797,181,164,65
-1.465118,-6.951893,-0.588804,181,164,65
-1.459319,-6.975900,-0.591804,181,164,65
-1.428750,-6.940901,-0.586810,181,164,65
-1.408167,-6.949908,-0.587812,181,164,65
-1.380598,-6.927911,-0.584817,181,164,65
-1.362008,-6.944919,-0.585819,181,164,65
-1.333447,-6.918922,-0.581825,181,164,65
-1.310867,-6.917928,-0.581828,181,164,65
-1.297083,-6.905930,-0.579831,181,164,65
-1.280490,-6.932940,-0.582832,181,164,65
-1.250933,-6.899941,-0.577838,181,164,65
-1.231347,-6.912950,-0.578841,181,164,65
-1.205780,-6.897955,-0.576845,181,164,65
-1.183192,-6.892961,-0.575849,181,164,65
-1.162615,-6.902969,-0.576852,181,164,65
-1.142847,-6.857967,-0.570858,181,164,65
-1.123266,-6.871975,-0.571860,181,164,65
-1.109663,-6.915988,-0.576861,181,164,65
-1.081106,-6.882991,-0.572867,181,164,65
-1.054534,-6.855995,-0.568873,181,164,65
-1.032961,-6.860003,-0.568877,181,164,65
-1.024153,-6.868007,-0.569878,181,164,65
-1.005576,-6.891017,-0.571880,181,164,65
-0.986983,-6.909027,-0.573883,181,164,65
-0.965400,-6.910034,-0.572887,181,164,65
-0.944816,-6.918042,-0.573890,181,164,65
-0.927219,-6.943052,-0.575892,181,164,65
-0.902648,-6.927058,-0.573897,181,164,65
-0.894853,-6.949064,-0.575897,181,164,65
-0.871283,-6.940071,-0.574902,181,164,65
-0.830759,-6.814065,-0.559917,181,164,65
-0.821138,-6.894082,-0.568915,181,164,65
-0.795582,-6.872087,-0.565921,181,164,65
-0.775002,-6.881096,-0.566924,181,164,65
-0.763386,-6.953111,-0.573922,181,164,65
-0.756574,-6.980117,-0.576922,181,164,65
-0.733997,-6.975124,-0.575927,181,164,65
-0.710432,-6.966132,-0.574932,181,164,65
-0.685858,-6.942138,-0.571938,181,164,65
-0.670247,-6.988150,-0.576938,181,164,65
-0.648671,-6.993158,-0.576942,181,164,65
-0.628095,-7.009168,-0.578945,181,164,65
-0.619296,-7.028173,-0.580946,181,164,65
-0.598703,-7.035182,-0.580949,181,164,65
-0.581104,-7.075193,-0.584950,181,164,65
-0.555540,-7.042198,-0.580958,181,164,65
-0.529989,-7.015205,-0.577965,181,164,65
-0.509395,-7.021214,-0.577969,181,164,65
-0.499596,-7.030218,-0.578970,181,164,65
-0.481012,-7.074230,-0.583970,181,164,65
-0.459422,-7.072238,-0.582975,181,164,65
-0.435851,-7.054245,-0.580982,181,164,65
-0.417256,-7.096256,-0.585982,181,164,65
-0.394676,-7.086265,-0.583988,181,164,65
-0.370123,-7.064272,-0.581995,181,164,65
-0.357338,-7.034274,-0.578000,181,164,65
-0.337749,-7.069285,-0.582001,181,164,65
-0.317161,-7.087295,-0.584004,181,164,65
-0.295572,-7.084303,-0.583009,181,164,65
-0.272011,-7.068311,-0.581016,181,164,65
-0.251423,-7.091322,-0.584018,181,164,65
-0.226867,-7.049328,-0.579028,181,164,65
-0.218059,-7.084334,-0.583027,181,164,65
-0.173906,-7.082352,-0.582037,181,164,65
-0.127766,-7.013368,-0.574054,181,164,65
0.391099,-6.973604,-0.569189,181,164,65
0.444034,-6.948630,-0.566207,181,164,65
0.464604,-6.927641,-0.564215,181,164,65
0.486186,-6.932651,-0.565220,181,164,65
0.508771,-6.953662,-0.567223,181,164,65
0.529347,-6.938673,-0.566231,181,164,65
0.602860,-6.911711,-0.563256,181,164,65
0.621404,-6.858723,-0.557269,181,164,65
0.640991,-6.844734,-0.556277,181,164,65
0.663577,-6.863745,-0.558280,181,164,65
0.684136,-6.845757,-0.557289,181,164,65
0.692931,-6.829762,-0.555294,181,164,65
0.714502,-6.829774,-0.555300,181,164,65
0.732072,-6.790786,-0.551312,181,164,65
0.752653,-6.786797,-0.551318,181,164,65
0.774230,-6.790809,-0.551324,181,164,65
0.795793,-6.787820,-0.551331,181,164,65
0.813359,-6.751833,-0.547342,181,164,65
0.822143,-6.734839,-0.546348,181,164,65
0.837711,-6.685852,-0.540361,181,164,65
0.861292,-6.708863,-0.543364,181,164,65
0.879854,-6.683876,-0.540374,181,164,65
0.900441,-6.684887,-0.541380,181,164,65
0.924035,-6.710898,-0.544383,181,164,65
0.941589,-6.676911,-0.540394,181,164,65
0.952401,-6.687917,-0.542396,181,164,65
0.974983,-6.700928,-0.544400,181,164,65
0.995542,-6.690941,-0.543409,181,164,65
1.018126,-6.703953,-0.544413,181,164,65
1.040730,-6.722963,-0.547417,181,164,65
1.058299,-6.696976,-0.544427,181,164,65
1.069830,-6.620993,-0.536445,181,164,65
1.078616,-6.609999,-0.535450,181,164,65
1.104215,-6.646009,-0.539451,181,164,65
1.121788,-6.624022,-0.537461,181,164,65
1.147367,-6.652034,-0.541464,181,164,65
1.170958,-6.671045,-0.543468,181,164,65
1.188533,-6.650058,-0.541478,181,164,65
1.193307,-6.613067,-0.537486,181,164,65
1.207876,-6.575081,-0.533499,181,164,65
1.241479,-6.652090,-0.542494,181,164,65
1.258040,-6.623104,-0.539505,181,164,65
1.277621,-6.616117,-0.539513,181,164,65
1.295192,-6.596130,-0.537523,181,164,65
1.315766,-6.593144,-0.537530,181,164,65
1.327576,-6.605148,-0.539532,181,164,65
1.353152,-6.627161,-0.542535,181,164,65
1.372728,-6.619174,-0.541544,181,164,65
1.396323,-6.635185,-0.543548,181,164,65
1.424917,-6.674195,-0.548549,181,164,65
1.445485,-6.668209,-0.548557,181,164,65
1.474070,-6.703219,-0.552559,181,164,65
1.484876,-6.707225,-0.553561,181,164,65
1.496420,-6.654242,-0.547577,181,164,65
1.504977,-6.592259,-0.541593,181,164,65
1.526562,-6.595272,-0.542600,181,164,65
1.530108,-6.511291,-0.533620,181,164,65
1.548688,-6.501305,-0.532629,181,164,65
1.582513,-6.608304,-0.544615,181,164,65
1.605091,-6.613317,-0.546622,181,164,65
1.629678,-6.628328,-0.548626,181,164,65
1.641249,-6.586345,-0.544640,181,164,65
1.657805,-6.562360,-0.541651,181,164,65
1.683394,-6.581372,-0.544656,181,164,65
1.697976,-6.555387,-0.542667,181,164,65
1.708754,-6.553394,-0.542671,181,164,65
1.722322,-6.521410,-0.538683,181,164,65
1.748921,-6.545421,-0.542686,181,164,65
1.770491,-6.544435,-0.542694,181,164,65
1.785061,-6.517450,-0.540706,181,164,65
1.811645,-6.537462,-0.543710,181,164,65
1.823207,-6.498479,-0.539723,181,164,65
1.835002,-6.503486,-0.540726,181,164,65
1.856577,-6.503500,-0.540734,181,164,65
1.876154,-6.496514,-0.540742,181,164,65
1.905748,-6.527524,-0.544744,181,164,65
1.927316,-6.525538,-0.545752,181,164,65
1.949905,-6.530551,-0.546759,181,164,65
1.959465,-6.486569,-0.541774,181,164,65
1.967248,-6.475578,-0.540779,181,164,65
1.991850,-6.489590,-0.543784,181,164,65
2.031443,-6.550597,-0.550782,181,164,65
2.057017,-6.561610,-0.552787,181,164,65
2.080601,-6.567624,-0.554794,181,164,65
2.104192,-6.574636,-0.555800,181,164,65
2.105964,-6.542647,-0.552809,181,164,65
2.125540,-6.534662,-0.552818,181,164,65
2.133097,-6.486681,-0.547834,181,164,65
2.153676,-6.482695,-0.547842,181,164,65
2.167243,-6.455712,-0.545854,181,164,65
2.190822,-6.460726,-0.546861,181,164,65
2.211407,-6.457740,-0.546869,181,164,65
2.251230,-6.547737,-0.557858,181,164,65
2.250778,-6.476759,-0.550878,181,164,65
2.290381,-6.530767,-0.557876,181,164,65
2.310960,-6.525782,-0.557885,181,164,65
2.379575,-6.661780,-0.574869,181,164,65
2.568444,-6.707880,-0.585919,181,164,65
2.571209,-6.680892,-0.583928,181,164,65
2.565317,-6.538938,-0.568968,181,164,65
2.569902,-6.492958,-0.563984,181,164,65
2.593475,-6.493972,-0.564991,181,164,65
2.596031,-6.439994,-0.560009,181,164,65
2.624615,-6.455007,-0.562014,181,164,65
2.640406,-6.466013,-0.564016,181,164,65
2.662985,-6.465028,-0.565024,181,164,65
2.669555,-6.424048,-0.561040,181,164,65
2.722154,-6.498053,-0.571034,181,164,65
2.717710,-6.429077,-0.563055,181,164,65
2.732281,-6.408094,-0.562066,181,164,65
2.764881,-6.433105,-0.566070,181,164,65
2.773659,-6.425114,-0.565075,181,164,65
2.778223,-6.380135,-0.561092,181,164,65
2.801801,-6.381150,-0.562099,181,164,65
2.826386,-6.385164,-0.564107,181,164,65
2.850964,-6.388179,-0.565114,181,164,65
2.864533,-6.365197,-0.563127,181,164,65
2.872328,-6.357206,-0.563132,181,164,65
2.899910,-6.367219,-0.565138,181,164,65
2.903460,-6.320242,-0.560155,181,164,65
2.932051,-6.333255,-0.563161,181,164,65
2.961627,-6.346268,-0.566167,181,164,65
2.988210,-6.353282,-0.568174,181,164,65
2.991768,-6.308304,-0.563190,181,164,65
3.011574,-6.327309,-0.566191,181,164,65
3.039159,-6.336322,-0.568197,181,164,65
3.067745,-6.347336,-0.571204,181,164,65
3.071296,-6.302359,-0.566220,181,164,65
3.116903,-6.350367,-0.573220,181,164,65
3.133474,-6.334384,-0.573231,181,164,65
3.144027,-6.304405,-0.570245,181,164,65
3.163828,-6.321410,-0.573246,181,164,65
3.191423,-6.330423,-0.575252,181,164,65
3.219996,-6.338438,-0.577259,181,164,65
3.226563,-6.302459,-0.574274,181,164,65
3.252136,-6.304474,-0.575283,181,164,65
3.278729,-6.310488,-0.577290,181,164,65
3.295511,-6.318495,-0.579292,181,164,65
3.318095,-6.315511,-0.580301,181,164,65
3.346677,-6.323525,-0.582308,181,164,65
3.359244,-6.299545,-0.580321,181,164,65
3.378827,-6.290562,-0.580331,181,164,65
3.416406,-6.314574,-0.585335,181,164,65
3.444986,-6.321588,-0.587343,181,164,65
3.461785,-6.330595,-0.589345,181,164,65
3.459355,-6.279618,-0.584363,181,164,65
3.488920,-6.286633,-0.586370,181,164,65
3.519509,-6.297647,-0.588377,181,164,65
3.557105,-6.321658,-0.593381,181,164,65
3.586670,-6.327674,-0.595388,181,164,65
3.583460,-6.299686,-0.592398,181,164,65
3.603040,-6.289703,-0.592408,181,164,65
3.646623,-6.321714,-0.598411,181,164,65
3.649200,-6.281736,-0.594427,181,164,65
3.668772,-6.270754,-0.594437,181,164,65
3.699338,-6.277770,-0.596445,181,164,65
3.695688,-6.204806,-0.589472,181,164,65
3.757285,-6.266811,-0.599468,181,164,65
3.797871,-6.291823,-0.603472,181,164,65
3.797448,-6.247847,-0.599489,181,164,65
3.843037,-6.280857,-0.605492,181,164,65
3.840593,-6.231882,-0.600510,181,164,65
3.879172,-6.251895,-0.604515,181,164,65
3.893965,-6.254902,-0.605519,181,164,65
3.913553,-6.244919,-0.605529,181,164,65
3.977134,-6.303925,-0.615527,181,164,65
3.973700,-6.254951,-0.610545,181,164,65
4.008286,-6.267964,-0.613551,181,164,65
4.017864,-6.240985,-0.611565,181,164,65
4.053439,-6.253999,-0.614571,181,164,65
4.077240,-6.271004,-0.617572,181,164,65
4.085814,-6.242025,-0.615587,181,164,65
4.136397,-6.278035,-0.622589,181,164,65
4.149975,-6.257055,-0.621601,181,164,65
4.194558,-6.283067,-0.626605,181,164,65
4.203121,-6.253089,-0.623620,181,164,65
4.217916,-6.255097,-0.625624,181,164,65
4.229493,-6.231117,-0.623637,181,164,65
4.262071,-6.238132,-0.626645,181,164,65
4.297648,-6.249147,-0.629652,181,164,65
4.319231,-6.240165,-0.629662,181,164,65
4.341799,-6.231184,-0.630673,181,164,65
4.357378,-6.213204,-0.629685,181,164,65
4.370166,-6.211212,-0.630690,181,164,65
4.398742,-6.211229,-0.632699,181,164,65
4.430327,-6.216244,-0.634707,181,164,65
4.466904,-6.227259,-0.638714,181,164,65
4.494490,-6.226275,-0.639723,181,164,65
4.516059,-6.215294,-0.640734,181,164,65
4.562648,-6.240306,-0.645738,181,164,65
4.575432,-6.237315,-0.645744,181,164,65
4.593009,-6.221335,-0.645756,181,164,65
4.616585,-6.213353,-0.646766,181,164,65
4.635159,-6.198373,-0.646778,181,164,65
4.652735,-6.182393,-0.646790,181,164,65
4.687308,-6.188409,-0.649798,181,164,65
4.716889,-6.188426,-0.651807,181,164,65
4.721681,-6.175436,-0.650814,181,164,65
4.749249,-6.171454,-0.651825,181,164,65
4.801837,-6.201465,-0.657828,181,164,65
4.825423,-6.193483,-0.658838,181,164,65
4.856009,-6.194499,-0.660847,181,164,65
4.894587,-6.204514,-0.664854,181,164,65
4.914370,-6.209522,-0.666858,181,164,65
5.017971,-6.302519,-0.681849,181,164,65
4.988525,-6.224553,-0.672873,181,164,65
5.060127,-6.276558,-0.682872,181,164,65
5.039695,-6.211589,-0.675894,181,164,65
5.069255,-6.207608,-0.676904,181,164,65
5.067055,-6.186620,-0.674913,181,164,65
5.091618,-6.176640,-0.675924,181,164,65
5.141213,-6.199651,-0.681929,181,164,65
5.180791,-6.208666,-0.684936,181,164,65
5.208376,-6.203684,-0.686946,181,164,65
5.228942,-6.188705,-0.686959,181,164,65
5.348553,-6.293699,-0.703947,181,164,65
5.288317,-6.201728,-0.691970,181,164,65
5.317893,-6.197746,-0.693980,181,164,65
5.353471,-6.200763,-0.696989,181,164,65
5.371048,-6.182784,-0.697001,181,164,65
5.400617,-6.177802,-0.699012,181,164,65
5.445210,-6.191815,-0.703018,181,164,65
5.487789,-6.201831,-0.707026,181,164,65
5.505578,-6.202839,-0.708030,181,164,65
5.575171,-6.243847,-0.717031,181,164,65
5.574734,-6.203874,-0.714049,181,164,65
5.590309,-6.182896,-0.713062,181,164,65
5.669906,-6.233902,-0.723061,181,164,65
5.630460,-6.150938,-0.713087,181,164,65
5.720057,-6.211941,-0.725084,181,164,65
5.725843,-6.198952,-0.724092,181,164,65
5.745408,-6.180974,-0.724105,181,164,65
5.786991,-6.187990,-0.728113,181,164,65
5.805569,-6.170012,-0.728126,181,164,65
5.845147,-6.174028,-0.731134,181,164,65
5.874732,-6.168046,-0.733145,181,164,65
5.899510,-6.174055,-0.736149,181,164,65
5.942094,-6.181070,-0.739157,181,164,65
5.977672,-6.180088,-0.742166,181,164,65
6.017251,-6.183105,-0.745175,181,164,65
6.065844,-6.196119,-0.750182,181,164,65
6.104419,-6.197136,-0.753191,181,164,65
6.124986,-6.179158,-0.753205,181,164,65
6.160786,-6.197163,-0.758205,181,164,65
6.213369,-6.212176,-0.763212,181,164,65
6.229940,-6.190199,-0.762226,181,164,65
6.459557,-6.381172,-0.796197,181,164,65
6.289089,-6.172239,-0.766249,181,164,65
6.322667,-6.167258,-0.768259,181,164,65
6.347243,-6.153279,-0.769272,181,164,65
6.366029,-6.152288,-0.770277,181,164,65
6.439610,-6.185298,-0.779280,181,164,65
6.454185,-6.161322,-0.778294,181,164,65
6.482770,-6.151341,-0.780306,181,164,65
6.513346,-6.142362,-0.781317,181,164,65
6.785966,-6.362326,-0.820282,181,164,65
6.782759,-6.340340,-0.818291,181,164,65
6.628293,-6.155403,-0.792339,181,164,65
6.676871,-6.162419,-0.796347,181,164,65
6.730458,-6.174434,-0.801354,181,164,65
6.736032,-6.141459,-0.800370,181,164,65
6.752595,-6.117484,-0.799385,181,164,65
6.815178,-6.136497,-0.806391,181,164,65
6.863982,-6.162499,-0.812390,181,164,65
6.903557,-6.159518,-0.815401,181,164,65
6.926122,-6.140541,-0.815414,181,164,65
6.960705,-6.133560,-0.818425,181,164,65
6.977274,-6.109584,-0.817440,181,164,65
7.016856,-6.106603,-0.820450,181,164,65
7.105451,-6.146611,-0.831452,181,164,65
-6.533309,-8.218870,-1.047120,181,164,65
-6.502720,-8.233862,-1.046113,181,164,65
-6.479502,-8.309873,-1.051105,181,164,65
-6.481690,-8.338882,-1.054105,181,164,65
-6.458103,-8.363879,-1.054099,181,164,65
-6.434507,-8.387877,-1.055094,181,164,65
-6.404922,-8.404869,-1.054087,181,164,65
-6.388320,-8.437872,-1.056083,181,164,65
-6.356726,-8.450864,-1.055076,181,164,65
-6.353121,-8.501876,-1.059074,181,164,65
-6.327329,-8.494864,-1.057068,181,164,65
-6.317725,-8.537872,-1.060065,181,164,65
-6.280142,-8.543859,-1.058057,181,164,65
-6.271540,-8.588867,-1.061054,181,164,65
-6.232954,-8.592854,-1.059046,181,164,65
-6.221345,-8.632860,-1.062043,181,164,65
-6.202561,-8.636854,-1.061039,181,164,65
-6.188957,-8.674859,-1.063035,181,164,65
-6.151377,-8.680846,-1.061028,181,164,65
-6.143756,-8.725856,-1.065025,181,164,65
-6.112170,-8.739848,-1.064018,181,164,65
-6.103564,-8.785856,-1.068015,181,164,65
-6.060990,-8.784841,-1.065007,181,164,65
-6.065172,-8.818851,-1.068007,181,164,65
-6.030590,-8.828841,-1.067000,181,164,65
-6.024980,-8.879853,-1.070998,181,164,65
-5.986400,-8.883840,-1.068990,181,164,65
-5.976789,-8.928848,-1.072987,181,164,65
-5.944206,-8.941839,-1.071981,181,164,65
-5.930601,-8.981845,-1.073977,181,164,65
-5.910811,-8.982839,-1.072973,181,164,65
-5.906199,-9.036851,-1.077971,181,164,65
-5.864628,-9.036837,-1.074963,181,164,65
-5.851018,-9.076841,-1.077960,181,164,65
-5.818436,-9.089834,-1.076954,181,164,65
-5.806827,-9.133842,-1.080950,181,164,65
-5.772241,-9.142832,-1.079944,181,164,65
-5.793406,-9.205854,-1.086946,181,164,65
-5.716871,-9.151815,-1.076934,181,164,65
-5.702267,-9.191820,-1.079930,181,164,65
-5.715632,-9.275846,-1.088930,181,164,65
-5.681045,-9.284837,-1.086924,181,164,65
-5.660450,-9.316837,-1.088919,181,164,65
-6.762700,-11.153645,-1.340047,181,164,65
-6.705135,-11.138618,-1.335036,181,164,65
-6.565676,-10.993534,-1.312016,181,164,65
-6.412230,-10.822440,-1.284994,181,164,65
-6.354669,-10.804415,-1.279984,181,164,65
-6.246170,-10.702353,-1.262969,181,164,65
-6.133500,-10.556281,-1.241954,181,164,65
-6.085921,-10.550263,-1.237946,181,164,65
-6.006400,-10.494223,-1.227934,181,164,65
-5.842972,-10.294123,-1.197914,181,164,65
-5.738472,-10.190065,-1.180901,181,164,65
-5.861688,-10.472168,-1.216910,181,164,65
-5.606389,-10.111005,-1.164882,181,164,65
-5.536662,-10.026963,-1.152874,181,164,65
-5.417191,-9.892896,-1.131860,181,164,65
-5.326673,-9.804848,-1.117849,181,164,65
-5.286105,-9.805837,-1.114843,181,164,65
-5.171629,-9.674773,-1.094831,181,164,65
-5.111084,-9.637747,-1.087824,181,164,65
-5.016582,-9.538698,-1.072814,181,164,65
-4.982809,-9.511683,-1.067810,181,164,65
-4.882318,-9.399630,-1.050800,181,164,65
-4.819776,-9.354603,-1.042793,181,164,65
-4.778207,-9.347590,-1.039788,181,164,65
-4.702693,-9.278555,-1.027781,181,164,65
-4.641139,-9.230530,-1.019775,181,164,65
-4.579418,-9.150496,-1.007770,181,164,65
-4.515883,-9.099468,-0.998764,181,164,65
-4.513261,-9.163484,-1.005762,181,164,65
-4.377823,-8.972407,-0.978753,181,164,65
-4.311295,-8.912379,-0.968747,181,164,65
-4.242759,-8.845349,-0.957742,181,164,65
-4.178230,-8.787323,-0.948737,181,164,65
-4.155451,-8.776315,-0.945736,181,164,65
-4.072947,-8.680276,-0.931730,181,164,65
-4.035376,-8.672268,-0.928727,181,164,65
-3.957875,-8.585233,-0.915723,181,164,65
-3.903329,-8.541213,-0.907719,181,164,65
-3.843781,-8.484190,-0.898716,181,164,65
-3.793234,-8.447173,-0.892713,181,164,65
-3.762476,-8.418161,-0.887712,181,164,65
-3.689959,-8.333130,-0.875709,181,164,65
-3.648397,-8.312119,-0.870707,181,164,65
-3.582876,-8.240094,-0.859704,181,164,65
-3.519353,-8.171069,-0.849702,181,164,65
-3.485776,-8.164063,-0.846701,181,164,65
-3.443218,-8.138053,-0.842699,181,164,65
-3.410465,-8.101041,-0.836698,181,164,65
-3.365910,-8.069028,-0.830697,181,164,65
-3.332331,-8.060023,-0.828696,181,164,65
-3.264824,-7.976997,-0.816695,181,164,65
-3.229254,-7.962991,-0.813694,181,164,65
-3.187702,-7.935982,-0.808694,181,164,65
-3.180901,-7.953986,-0.809693,181,164,65
-3.117372,-7.872962,-0.798693,181,164,65
-3.074823,-7.841952,-0.792693,181,164,65
-3.039253,-7.824946,-0.789693,181,164,65
-2.997703,-7.794938,-0.784693,181,164,65
-2.965134,-7.784934,-0.781693,181,164,65
-2.935555,-7.780933,-0.779693,181,164,65
-2.908792,-7.750925,-0.775693,181,164,65
-2.872225,-7.728919,-0.771693,181,164,65
-2.833674,-7.703912,-0.767694,181,164,65
-2.776148,-7.628893,-0.756695,181,164,65
-2.726615,-7.573879,-0.748696,181,164,65
-2.709019,-7.597887,-0.750697,181,164,65
-2.678257,-7.552875,-0.743698,181,164,65
-2.637705,-7.517867,-0.738699,181,164,65
-2.598159,-7.485861,-0.733700,181,164,65
-2.568587,-7.477859,-0.730701,181,164,65
-2.532033,-7.451855,-0.726703,181,164,65
-2.487490,-7.402845,-0.719705,181,164,65
-2.453918,-7.380842,-0.715707,181,164,65
-2.436133,-7.366839,-0.713708,181,164,65
-2.402582,-7.347837,-0.709709,181,164,65
-2.377996,-7.349840,-0.709711,181,164,65
-2.351419,-7.346841,-0.707712,181,164,65
-2.325846,-7.347844,-0.706713,181,164,65
-2.278312,-7.284832,-0.697717,181,164,65
-2.260713,-7.305840,-0.699718,181,164,65
-2.229958,-7.252830,-0.692720,181,164,65
-2.218366,-7.294842,-0.696721,181,164,65
-2.165835,-7.211827,-0.685725,181,164,65
-2.137266,-7.200828,-0.683727,181,164,65
-2.117675,-7.215835,-0.684729,181,164,65
-2.090112,-7.208836,-0.682731,181,164,65
-2.057548,-7.183835,-0.678734,181,164,65
-2.033783,-7.147829,-0.673736,181,164,65
-2.001227,-7.122828,-0.669739,181,164,65
-1.990618,-7.165841,-0.674740,181,164,65
-1.955070,-7.130838,-0.668744,181,164,65
-1.918516,-7.089834,-0.663748,181,164,65
-1.894940,-7.091838,-0.662750,181,164,65
-1.867188,-7.039831,-0.655754,181,164,65
-1.905463,-7.245874,-0.680746,181,164,65
-1.816044,-7.027837,-0.652759,181,164,65
-1.791460,-7.022841,-0.651762,181,164,65
-1.767879,-7.021846,-0.650765,181,164,65
-1.742316,-7.016850,-0.648767,181,164,65
-1.720731,-7.022856,-0.648770,181,164,65
-1.698961,-6.985852,-0.644773,181,164,65
-1.676388,-6.989858,-0.643776,181,164,65
-1.647817,-6.968859,-0.640780,181,164,65
-1.620248,-6.951861,-0.637784,181,164,65
-1.597670,-6.953867,-0.637786,181,164,65
-1.571103,-6.940871,-0.634790,181,164,65
-1.539548,-6.907871,-0.630795,181,164,65
-1.525767,-6.898872,-0.628797,181,164,65
-1.499207,-6.885876,-0.626801,181,164,65
-1.475626,-6.880881,-0.625805,181,164,65
-1.451054,-6.872886,-0.623808,181,164,65
-1.426475,-6.862890,-0.621812,181,164,65
-1.404892,-6.865897,-0.621815,181,164,65
-1.378338,-6.851901,-0.619820,181,164,65
-1.359563,-6.817899,-0.614824,181,164,65
-1.337984,-6.820906,-0.614827,181,164,65
-1.319400,-6.837915,-0.616829,181,164,65
-1.293823,-6.820919,-0.613834,181,164,65
-1.271243,-6.817925,-0.612838,181,164,65
-1.249672,-6.822933,-0.612841,181,164,65
-1.234888,-6.803934,-0.610844,181,164,65
