x,y,z,r,g,b
2.224826,-9.677967,-0.047126,250,134,108
2.257400,-9.681977,-0.048131,250,134,108
2.286978,-9.674988,-0.048138,250,134,108
2.319549,-9.677996,-0.048144,250,134,108
2.350128,-9.675007,-0.048150,250,134,108
2.380696,-9.669017,-0.048157,250,134,108
2.395491,-9.667022,-0.048160,250,134,108
2.429065,-9.674030,-0.048165,250,134,108
2.458645,-9.667041,-0.048172,250,134,108
2.488206,-9.655052,-0.048180,250,134,108
2.520782,-9.658062,-0.049185,250,134,108
2.551366,-9.656072,-0.049191,250,134,108
2.580939,-9.647082,-0.049199,250,134,108
2.598724,-9.653087,-0.049201,250,134,108
2.630297,-9.651097,-0.049208,250,134,108
2.657862,-9.633109,-0.049217,250,134,108
2.691447,-9.641118,-0.049221,250,134,108
2.719019,-9.625131,-0.049230,250,134,108
2.751588,-9.625141,-0.049236,250,134,108
2.787169,-9.638149,-0.050240,250,134,108
2.797959,-9.621156,-0.050246,250,134,108
2.830533,-9.622167,-0.050252,250,134,108
2.862105,-9.619177,-0.050259,250,134,108
2.893690,-9.619187,-0.050265,250,134,108
2.922261,-9.606200,-0.050274,250,134,108
2.952830,-9.599212,-0.050281,250,134,108
2.970622,-9.605215,-0.050284,250,134,108
2.998189,-9.588228,-0.050293,250,134,108
3.032763,-9.594238,-0.051298,250,134,108
3.057338,-9.570251,-0.050309,250,134,108
3.092908,-9.578262,-0.051314,250,134,108
3.125488,-9.579272,-0.051320,250,134,108
3.143055,-9.533289,-0.050334,250,134,108
3.148831,-9.500299,-0.049343,250,134,108
3.176394,-9.483311,-0.049353,250,134,108
3.196960,-9.447327,-0.048366,250,134,108
3.282128,-9.507341,-0.050369,250,134,108
3.313710,-9.505353,-0.051375,250,134,108
3.342284,-9.493365,-0.051384,250,134,108
3.362067,-9.501369,-0.051386,250,134,108
3.391638,-9.491383,-0.051395,250,134,108
3.423222,-9.489393,-0.051402,250,134,108
3.458794,-9.495404,-0.052407,250,134,108
3.488376,-9.487416,-0.052415,250,134,108
3.519948,-9.482429,-0.052423,250,134,108
3.554526,-9.486440,-0.052429,250,134,108
3.569303,-9.479446,-0.052434,250,134,108
3.603892,-9.485456,-0.053440,250,134,108
3.637471,-9.486468,-0.053446,250,134,108
3.668038,-9.477482,-0.053455,250,134,108
3.697613,-9.467494,-0.053464,250,134,108
3.737191,-9.482504,-0.054468,250,134,108
3.745967,-9.460513,-0.053475,250,134,108
3.784549,-9.473522,-0.054480,250,134,108
3.818128,-9.473535,-0.054487,250,134,108
3.849701,-9.467547,-0.054495,250,134,108
3.882278,-9.464560,-0.055503,250,134,108
3.915860,-9.464571,-0.055510,250,134,108
3.945428,-9.452584,-0.055519,250,134,108
3.965209,-9.457590,-0.055522,250,134,108
4.000795,-9.462602,-0.056528,250,134,108
4.028368,-9.446616,-0.056538,250,134,108
4.058947,-9.438628,-0.056546,250,134,108
4.096517,-9.444640,-0.056552,250,134,108
4.129089,-9.439653,-0.057561,250,134,108
4.146876,-9.440659,-0.057564,250,134,108
4.181453,-9.440671,-0.057571,250,134,108
4.214028,-9.435683,-0.057579,250,134,108
4.246609,-9.431697,-0.058587,250,134,108
4.281177,-9.429709,-0.058595,250,134,108
4.312755,-9.422723,-0.058604,250,134,108
4.344327,-9.414736,-0.058612,250,134,108
4.363117,-9.417742,-0.058615,250,134,108
4.399694,-9.420754,-0.059622,250,134,108
4.430269,-9.410769,-0.059631,250,134,108
4.464837,-9.407781,-0.059640,250,134,108
4.497424,-9.403794,-0.060647,250,134,108
4.534999,-9.407805,-0.060654,250,134,108
4.569571,-9.404819,-0.060662,250,134,108
4.587354,-9.403826,-0.061666,250,134,108
4.619926,-9.396840,-0.061675,250,134,108
4.658507,-9.402851,-0.061681,250,134,108
4.692076,-9.396865,-0.062690,250,134,108
4.728659,-9.398877,-0.062697,250,134,108
4.761235,-9.391891,-0.062706,250,134,108
4.798815,-9.394904,-0.063713,250,134,108
4.817596,-9.394911,-0.063717,250,134,108
4.853170,-9.392923,-0.063725,250,134,108
4.887745,-9.388937,-0.064733,250,134,108
4.920320,-9.380952,-0.064743,250,134,108
4.955892,-9.377965,-0.064751,250,134,108
4.993479,-9.380978,-0.065758,250,134,108
5.011262,-9.378983,-0.065762,250,134,108
5.049847,-9.382997,-0.066769,250,134,108
5.080410,-9.369012,-0.066779,250,134,108
5.118985,-9.371025,-0.066787,250,134,108
5.156566,-9.372037,-0.067794,250,134,108
5.193140,-9.370051,-0.067803,250,134,108
5.224714,-9.359067,-0.067812,250,134,108
5.245507,-9.363072,-0.068816,250,134,108
5.281076,-9.358087,-0.068824,250,134,108
5.318650,-9.357100,-0.068833,250,134,108
5.355230,-9.355114,-0.069841,250,134,108
5.391811,-9.353127,-0.069849,250,134,108
5.429377,-9.350142,-0.070858,250,134,108
5.466956,-9.349155,-0.070866,250,134,108
5.485736,-9.347162,-0.070870,250,134,108
5.518320,-9.338178,-0.070880,250,134,108
5.559899,-9.343190,-0.071887,250,134,108
5.599468,-9.343204,-0.072895,250,134,108
5.629047,-9.328220,-0.072905,250,134,108
5.667616,-9.326234,-0.072914,250,134,108
5.691407,-9.333240,-0.073917,250,134,108
5.730988,-9.334253,-0.073924,250,134,108
5.766559,-9.327269,-0.074934,250,134,108
5.804138,-9.324283,-0.074943,250,134,108
5.836709,-9.312299,-0.074953,250,134,108
5.878282,-9.314312,-0.075961,250,134,108
5.916854,-9.311326,-0.075970,250,134,108
5.941648,-9.319332,-0.076972,250,134,108
5.979218,-9.314347,-0.076981,250,134,108
6.025807,-9.325358,-0.077987,250,134,108
6.050371,-9.299377,-0.078001,250,134,108
6.099954,-9.313389,-0.079006,250,134,108
6.131529,-9.299405,-0.079017,250,134,108
6.154308,-9.301413,-0.079021,250,134,108
6.194890,-9.301427,-0.080029,250,134,108
6.238472,-9.305440,-0.081036,250,134,108
6.274045,-9.296456,-0.081046,250,134,108
6.313609,-9.291471,-0.081056,250,134,108
6.351185,-9.285486,-0.082066,250,134,108
6.393770,-9.287499,-0.083073,250,134,108
6.412560,-9.284508,-0.083078,250,134,108
6.459128,-9.289521,-0.084086,250,134,108
6.492707,-9.277538,-0.084096,250,134,108
6.535284,-9.277553,-0.084105,250,134,108
6.575853,-9.273567,-0.085114,250,134,108
6.611430,-9.263584,-0.085124,250,134,108
6.658008,-9.268598,-0.086132,250,134,108
6.682802,-9.273603,-0.087135,250,134,108
6.716372,-9.259621,-0.087146,250,134,108
6.764944,-9.265635,-0.088154,250,134,108
6.799522,-9.253652,-0.088165,250,134,108
6.840094,-9.248667,-0.088174,250,134,108
6.883676,-9.248681,-0.089183,250,134,108
6.923246,-9.241697,-0.090193,250,134,108
6.947034,-9.243705,-0.090196,250,134,108
6.997605,-9.250718,-0.091204,250,134,108
7.029189,-9.234735,-0.091215,250,134,108
7.061756,-9.217754,-0.091227,250,134,108
7.115335,-9.228767,-0.092234,250,134,108
7.082890,-9.127803,-0.090262,250,134,108
7.071666,-9.083820,-0.089276,250,134,108
7.206828,-9.140838,-0.092282,250,134,108
7.194379,-9.065870,-0.090305,250,134,108
7.203949,-9.020895,-0.089323,250,134,108
7.205507,-8.964922,-0.088343,250,134,108
7.243089,-8.955938,-0.089353,250,134,108
7.280876,-8.973943,-0.090354,250,134,108
7.312447,-8.955962,-0.090367,250,134,108
7.358020,-8.954978,-0.091376,250,134,108
7.404601,-8.955992,-0.091385,250,134,108
7.427172,-8.927014,-0.091399,250,134,108
7.698816,-9.198968,-0.101354,250,134,108
7.730389,-9.178988,-0.101367,250,134,108
7.893219,-9.344957,-0.107338,250,134,108
7.800751,-9.176011,-0.103381,250,134,108
7.912344,-9.250010,-0.106375,250,134,108
7.944480,-9.172058,-0.105408,250,134,108
7.999059,-9.178072,-0.106416,250,134,108
8.045633,-9.174088,-0.107426,250,134,108
8.112434,-9.222084,-0.109421,250,134,108
8.146008,-9.203105,-0.109433,250,134,108
8.275596,-9.291100,-0.113425,250,134,108
8.320176,-9.284117,-0.114435,250,134,108
8.348745,-9.258138,-0.114449,250,134,108
8.406328,-9.265151,-0.115457,250,134,108
8.461117,-9.296152,-0.116455,250,134,108
8.503691,-9.285171,-0.117467,250,134,108
8.543260,-9.270189,-0.117479,250,134,108
8.587835,-9.261208,-0.118490,250,134,108
8.655419,-9.277219,-0.119495,250,134,108
8.727773,-9.267244,-0.120511,250,134,108
8.765349,-9.250265,-0.121524,250,134,108
8.817925,-9.248281,-0.122533,250,134,108
8.886507,-9.263292,-0.123540,250,134,108
8.896069,-9.215320,-0.122558,250,134,108
8.904636,-9.167347,-0.122577,250,134,108
8.954209,-9.161365,-0.122588,250,134,108
8.984997,-9.164371,-0.123592,250,134,108
9.079151,-9.147408,-0.125614,250,134,108
9.094719,-9.106434,-0.124631,250,134,108
9.120279,-9.074457,-0.124647,250,134,108
9.200861,-9.098468,-0.126652,250,134,108
9.226432,-9.067491,-0.126667,250,134,108
9.264221,-9.076496,-0.127670,250,134,108
9.300796,-9.056518,-0.127683,250,134,108
9.361374,-9.059533,-0.128692,250,134,108
9.310928,-8.954575,-0.125723,250,134,108
9.463521,-9.045569,-0.130714,250,134,108
9.587675,-9.051600,-0.132731,250,134,108
9.614470,-9.049608,-0.133736,250,134,108
9.679042,-9.053623,-0.134745,250,134,108
9.736613,-9.050640,-0.135755,250,134,108
9.738177,-8.995671,-0.134776,250,134,108
9.741747,-8.943700,-0.133796,250,134,108
9.733307,-8.879733,-0.132818,250,134,108
9.713087,-8.833752,-0.131832,250,134,108
9.713649,-8.778783,-0.130853,250,134,108
9.755231,-8.762804,-0.130866,250,134,108
9.810804,-8.757821,-0.131876,250,134,108
9.866372,-8.751840,-0.132887,250,134,108
9.930953,-8.754855,-0.134896,250,134,108
9.983522,-8.745874,-0.135908,250,134,108
-0.427164,-9.709349,-0.100733,250,134,108
-0.396590,-9.703353,-0.100736,250,134,108
-0.380809,-9.696355,-0.100739,250,134,108
-0.351226,-9.700360,-0.100741,250,134,108
-0.320652,-9.688364,-0.100746,250,134,108
-0.291070,-9.699369,-0.100747,250,134,108
-0.260498,-9.693375,-0.100751,250,134,108
-0.229927,-9.682379,-0.099756,250,134,108
-0.199358,-9.688384,-0.099758,250,134,108
-0.184567,-9.692387,-0.099760,250,134,108
-0.153996,-9.668391,-0.099766,250,134,108
-0.124414,-9.677397,-0.099768,250,134,108
-0.093844,-9.684402,-0.099771,250,134,108
-0.064262,-9.673408,-0.099775,250,134,108
-0.033695,-9.665412,-0.098780,250,134,108
-0.004111,-9.674418,-0.099782,250,134,108
0.011665,-9.668421,-0.099785,250,134,108
0.041246,-9.663426,-0.098789,250,134,108
0.070830,-9.670432,-0.099792,250,134,108
0.101393,-9.656438,-0.098797,250,134,108
0.130978,-9.664444,-0.098800,250,134,108
0.161543,-9.657450,-0.098804,250,134,108
0.191120,-9.647455,-0.098809,250,134,108
0.205911,-9.649458,-0.098811,250,134,108
0.236484,-9.659465,-0.098814,250,134,108
0.266054,-9.640471,-0.098820,250,134,108
0.295638,-9.644476,-0.098823,250,134,108
0.326210,-9.652483,-0.098826,250,134,108
0.355786,-9.644489,-0.098831,250,134,108
0.370573,-9.639492,-0.098834,250,134,108
0.401143,-9.643499,-0.098837,250,134,108
0.430715,-9.632504,-0.097843,250,134,108
0.460300,-9.637511,-0.098846,250,134,108
0.489877,-9.633518,-0.097851,250,134,108
0.520441,-9.630525,-0.097855,250,134,108
0.550027,-9.635531,-0.098859,250,134,108
0.564821,-9.638535,-0.098860,250,134,108
0.594388,-9.625542,-0.097866,250,134,108
0.623964,-9.620548,-0.097871,250,134,108
0.653542,-9.618555,-0.097876,250,134,108
0.684117,-9.625562,-0.097879,250,134,108
0.713684,-9.613569,-0.097885,250,134,108
0.728478,-9.616573,-0.097887,250,134,108
0.758058,-9.615581,-0.097891,250,134,108
0.788636,-9.623587,-0.098895,250,134,108
0.818193,-9.605596,-0.097902,250,134,108
0.847766,-9.599602,-0.097907,250,134,108
0.881373,-9.655608,-0.099904,250,134,108
0.900882,-9.513619,-0.094928,250,134,108
0.916668,-9.520623,-0.095929,250,134,108
0.945238,-9.506632,-0.094936,250,134,108
0.974827,-9.513638,-0.094940,250,134,108
1.004402,-9.511647,-0.094945,250,134,108
1.034975,-9.516655,-0.095949,250,134,108
1.063557,-9.510662,-0.095954,250,134,108
1.094120,-9.509670,-0.095959,250,134,108
1.108917,-9.513674,-0.095961,250,134,108
1.138483,-9.506682,-0.095967,250,134,108
1.168064,-9.507689,-0.095972,250,134,108
1.197650,-9.510697,-0.095976,250,134,108
1.227228,-9.509706,-0.095981,250,134,108
1.256786,-9.498714,-0.095988,250,134,108
1.271584,-9.502718,-0.095990,250,134,108
1.301150,-9.495727,-0.095996,250,134,108
1.329731,-9.489736,-0.096002,250,134,108
1.359314,-9.490745,-0.096007,250,134,108
1.389877,-9.488752,-0.096012,250,134,108
1.419462,-9.490762,-0.096017,250,134,108
1.449044,-9.490769,-0.096022,250,134,108
1.462825,-9.480775,-0.096026,250,134,108
1.494398,-9.488782,-0.096030,250,134,108
1.521974,-9.474792,-0.096038,250,134,108
1.553548,-9.482800,-0.097042,250,134,108
1.582127,-9.475809,-0.096048,250,134,108
1.613698,-9.481817,-0.097052,250,134,108
1.641276,-9.468827,-0.097060,250,134,108
1.657069,-9.474831,-0.097061,250,134,108
1.686645,-9.471841,-0.097067,250,134,108
1.717220,-9.473849,-0.097072,250,134,108
1.748796,-9.480858,-0.097077,250,134,108
1.777376,-9.473867,-0.097083,250,134,108
1.805945,-9.462877,-0.097091,250,134,108
1.835524,-9.460886,-0.097096,250,134,108
1.851315,-9.464891,-0.098099,250,134,108
1.880884,-9.458900,-0.098105,250,134,108
1.911465,-9.461909,-0.098110,250,134,108
1.941043,-9.458919,-0.098116,250,134,108
1.972615,-9.462928,-0.098121,250,134,108
2.002185,-9.456938,-0.098128,250,134,108
2.015977,-9.451943,-0.098132,250,134,108
2.046552,-9.451953,-0.098137,250,134,108
2.075132,-9.444963,-0.098144,250,134,108
2.107703,-9.451972,-0.099149,250,134,108
2.137286,-9.449982,-0.099155,250,134,108
2.166857,-9.443993,-0.099162,250,134,108
2.197427,-9.442001,-0.099168,250,134,108
2.213215,-9.444007,-0.099171,250,134,108
2.243800,-9.446016,-0.099176,250,134,108
2.273368,-9.439027,-0.099183,250,134,108
2.300939,-9.425038,-0.099191,250,134,108
2.332529,-9.432047,-0.100196,250,134,108
2.364099,-9.433057,-0.100202,250,134,108
2.396680,-9.441066,-0.100207,250,134,108
2.406462,-9.418074,-0.100213,250,134,108
2.440035,-9.427083,-0.100218,250,134,108
2.472612,-9.433092,-0.101223,250,134,108
2.498191,-9.414104,-0.100232,250,134,108
2.531767,-9.423113,-0.101237,250,134,108
2.565348,-9.433123,-0.101241,250,134,108
2.580131,-9.429129,-0.101245,250,134,108
2.607710,-9.417140,-0.101253,250,134,108
2.639281,-9.417150,-0.101260,250,134,108
2.668868,-9.414161,-0.102266,250,134,108
2.700437,-9.413172,-0.102273,250,134,108
2.734016,-9.421181,-0.102278,250,134,108
2.761586,-9.407193,-0.102286,250,134,108
2.778385,-9.413198,-0.103288,250,134,108
2.813961,-9.426207,-0.103293,250,134,108
2.839525,-9.404220,-0.103303,250,134,108
2.874108,-9.415230,-0.103307,250,134,108
2.908688,-9.425240,-0.104312,250,134,108
2.937264,-9.415251,-0.104320,250,134,108
2.969847,-9.419261,-0.104326,250,134,108
2.988636,-9.428266,-0.105327,250,134,108
3.019217,-9.425277,-0.105334,250,134,108
3.052786,-9.428288,-0.105341,250,134,108
3.085373,-9.432298,-0.106346,250,134,108
3.116947,-9.430308,-0.106353,250,134,108
3.146517,-9.421321,-0.106361,250,134,108
3.182095,-9.431331,-0.107366,250,134,108
3.189873,-9.405340,-0.106374,250,134,108
3.231462,-9.434347,-0.107376,250,134,108
3.273050,-9.462355,-0.109377,250,134,108
3.302628,-9.454367,-0.109385,250,134,108
3.333202,-9.448380,-0.109393,250,134,108
3.366781,-9.451390,-0.109399,250,134,108
3.381566,-9.446396,-0.109404,250,134,108
3.413148,-9.444407,-0.110411,250,134,108
3.446719,-9.445418,-0.110417,250,134,108
3.475293,-9.433432,-0.110426,250,134,108
3.511882,-9.445441,-0.111431,250,134,108
3.541448,-9.434455,-0.111440,250,134,108
3.573029,-9.431466,-0.111447,250,134,108
3.587815,-9.426473,-0.111451,250,134,108
3.626388,-9.439483,-0.112456,250,134,108
3.652968,-9.423496,-0.112465,250,134,108
3.685534,-9.419509,-0.112473,250,134,108
3.722121,-9.429519,-0.112478,250,134,108
3.750692,-9.416532,-0.112488,250,134,108
3.768473,-9.417539,-0.113491,250,134,108
3.804056,-9.423549,-0.113497,250,134,108
3.832633,-9.411562,-0.113506,250,134,108
3.868208,-9.415574,-0.114512,250,134,108
3.900784,-9.412586,-0.114520,250,134,108
3.929357,-9.399600,-0.114529,250,134,108
3.965943,-9.407610,-0.115535,250,134,108
3.985724,-9.412616,-0.115538,250,134,108
4.014293,-9.398630,-0.115548,250,134,108
4.045879,-9.394643,-0.115555,250,134,108
4.080451,-9.394655,-0.116562,250,134,108
4.113033,-9.391667,-0.116570,250,134,108
4.144605,-9.384681,-0.116579,250,134,108
4.177176,-9.379694,-0.117587,250,134,108
4.198966,-9.389698,-0.117589,250,134,108
4.226549,-9.375712,-0.117598,250,134,108
4.264118,-9.380725,-0.118605,250,134,108
4.297698,-9.378736,-0.118612,250,134,108
4.329274,-9.371750,-0.118621,250,134,108
4.363850,-9.370763,-0.119629,250,134,108
4.398420,-9.368776,-0.119636,250,134,108
4.416212,-9.369781,-0.119640,250,134,108
4.450789,-9.368794,-0.120647,250,134,108
4.482363,-9.360808,-0.120656,250,134,108
4.517943,-9.361821,-0.120664,250,134,108
4.553518,-9.361834,-0.121671,250,134,108
4.585094,-9.353848,-0.121680,250,134,108
4.606878,-9.360852,-0.122683,250,134,108
4.642462,-9.361865,-0.122690,250,134,108
4.675035,-9.354879,-0.122699,250,134,108
4.707621,-9.349893,-0.123707,250,134,108
4.743190,-9.347906,-0.123715,250,134,108
4.776760,-9.341919,-0.124724,250,134,108
4.808335,-9.332933,-0.124733,250,134,108
4.834133,-9.348937,-0.125734,250,134,108
4.867705,-9.342952,-0.125743,250,134,108
4.903280,-9.340965,-0.125751,250,134,108
4.937861,-9.337978,-0.126759,250,134,108
4.971436,-9.331992,-0.126768,250,134,108
5.009011,-9.333005,-0.127775,250,134,108
5.041586,-9.325019,-0.127784,250,134,108
5.063375,-9.331025,-0.127787,250,134,108
5.098950,-9.328039,-0.128796,250,134,108
5.135534,-9.328052,-0.128803,250,134,108
5.171112,-9.325066,-0.129812,250,134,108
5.202684,-9.314081,-0.129821,250,134,108
5.245263,-9.323092,-0.130828,250,134,108
5.262042,-9.318100,-0.130833,250,134,108
5.296622,-9.313114,-0.131841,250,134,108
5.334195,-9.312128,-0.131849,250,134,108
5.368771,-9.306142,-0.131858,250,134,108
5.406353,-9.306155,-0.132866,250,134,108
5.446931,-9.310169,-0.133873,250,134,108
5.477508,-9.297184,-0.133884,250,134,108
5.500290,-9.302191,-0.133887,250,134,108
5.540872,-9.306203,-0.134894,250,134,108
5.573449,-9.296219,-0.135904,250,134,108
5.612029,-9.296232,-0.135912,250,134,108
5.648598,-9.291247,-0.136921,250,134,108
5.685175,-9.287261,-0.136930,250,134,108
5.704961,-9.287268,-0.136934,250,134,108
5.743546,-9.287281,-0.137942,250,134,108
5.780114,-9.281297,-0.138951,250,134,108
5.816695,-9.277311,-0.138960,250,134,108
5.853264,-9.271326,-0.138969,250,134,108
5.890845,-9.268341,-0.139978,250,134,108
5.928419,-9.264356,-0.140987,250,134,108
5.955213,-9.275360,-0.140989,250,134,108
5.988791,-9.265376,-0.141999,250,134,108
6.027366,-9.262390,-0.142008,250,134,108
6.069942,-9.265404,-0.143016,250,134,108
6.104513,-9.255420,-0.143026,250,134,108
6.145092,-9.255434,-0.144034,250,134,108
6.187675,-9.258448,-0.145042,250,134,108
6.209465,-9.260454,-0.145045,250,134,108
6.245036,-9.251471,-0.146055,250,134,108
6.288620,-9.255484,-0.147063,250,134,108
6.323190,-9.244500,-0.147073,250,134,108
6.364768,-9.244514,-0.148082,250,134,108
6.403343,-9.239530,-0.148091,250,134,108
6.436913,-9.226546,-0.149102,250,134,108
6.468715,-9.243549,-0.150103,250,134,108
6.508284,-9.238565,-0.150112,250,134,108
6.540859,-9.224583,-0.150123,250,134,108
6.585439,-9.227596,-0.151131,250,134,108
6.628011,-9.226611,-0.152140,250,134,108
6.663589,-9.216628,-0.152150,250,134,108
6.689380,-9.222633,-0.153153,250,134,108
6.732954,-9.222648,-0.154162,250,134,108
6.765535,-9.208665,-0.154173,250,134,108
6.811108,-9.210679,-0.155181,250,134,108
6.855685,-9.211695,-0.156190,250,134,108
6.891263,-9.200710,-0.156200,250,134,108
6.932836,-9.196727,-0.157210,250,134,108
6.964636,-9.210731,-0.158211,250,134,108
6.994207,-9.190750,-0.158224,250,134,108
7.039783,-9.191764,-0.159232,250,134,108
7.076357,-9.180781,-0.159243,250,134,108
7.064906,-9.105813,-0.157267,250,134,108
7.058463,-9.038842,-0.155289,250,134,108
7.170851,-9.097852,-0.159290,250,134,108
7.162402,-9.027883,-0.157313,250,134,108
7.168967,-8.978909,-0.156331,250,134,108
7.167521,-8.918937,-0.155352,250,134,108
7.214093,-8.919952,-0.156361,250,134,108
7.254676,-8.914968,-0.156370,250,134,108
7.295254,-8.908984,-0.157380,250,134,108
7.323037,-8.913991,-0.158384,250,134,108
7.412640,-8.968994,-0.161381,250,134,108
7.501235,-9.020997,-0.164380,250,134,108
7.631845,-9.122989,-0.169368,250,134,108
7.694428,-9.141000,-0.171373,250,134,108
7.731999,-9.128017,-0.171385,250,134,108
7.782798,-9.160019,-0.173383,250,134,108
7.817375,-9.144037,-0.173395,250,134,108
7.868951,-9.147052,-0.175403,250,134,108
7.910524,-9.138069,-0.175414,250,134,108
7.968107,-9.148082,-0.177421,250,134,108
8.005679,-9.134101,-0.177433,250,134,108
8.064478,-9.173100,-0.179429,250,134,108
8.069043,-9.121126,-0.178449,250,134,108
8.234659,-9.253111,-0.185431,250,134,108
8.301245,-9.271123,-0.187436,250,134,108
8.355826,-9.275137,-0.188445,250,134,108
8.385389,-9.249158,-0.188459,250,134,108
8.442974,-9.256172,-0.189467,250,134,108
8.458755,-9.244183,-0.189474,250,134,108
8.522341,-9.257195,-0.191480,250,134,108
8.565909,-9.246213,-0.192491,250,134,108
8.604487,-9.231233,-0.192503,250,134,108
8.658061,-9.231248,-0.193512,250,134,108
8.682631,-9.200271,-0.193528,250,134,108
8.753213,-9.218282,-0.195533,250,134,108
8.803014,-9.243284,-0.197533,250,134,108
8.835586,-9.220304,-0.197546,250,134,108
8.859712,-9.130358,-0.196583,250,134,108
8.908290,-9.124375,-0.197594,250,134,108
8.970870,-9.132389,-0.198601,250,134,108
9.057236,-9.135412,-0.200614,250,134,108
9.056800,-9.078443,-0.199635,250,134,108
9.093369,-9.058463,-0.199649,250,134,108
9.149951,-9.059479,-0.201658,250,134,108
9.191525,-9.044498,-0.201670,250,134,108
9.247095,-9.042515,-0.202680,250,134,108
9.280891,-9.048521,-0.203683,250,134,108
9.341469,-9.051537,-0.205692,250,134,108
9.381040,-9.033558,-0.205705,250,134,108
9.436620,-9.031573,-0.206715,250,134,108
9.493195,-9.029590,-0.208724,250,134,108
9.543777,-9.022608,-0.209735,250,134,108
9.584347,-9.004629,-0.209748,250,134,108
9.646146,-9.035629,-0.211746,250,134,108
9.693717,-9.023648,-0.212758,250,134,108
9.705279,-8.977676,-0.212777,250,134,108
9.695847,-8.913708,-0.210800,250,134,108
9.694409,-8.856740,-0.209821,250,134,108
9.692963,-8.798771,-0.207842,250,134,108
9.693530,-8.744801,-0.206863,250,134,108
9.712318,-8.734811,-0.207870,250,134,108
9.768900,-8.731829,-0.208880,250,134,108
9.828477,-8.730845,-0.209889,250,134,108
9.881051,-8.722863,-0.210901,250,134,108
9.931624,-8.712884,-0.211912,250,134,108
-0.446877,-9.729355,-0.165729,250,134,108
-0.416307,-9.735360,-0.166731,250,134,108
-0.386720,-9.735364,-0.165734,250,134,108
-0.370939,-9.728367,-0.165736,250,134,108
-0.340364,-9.719370,-0.165740,250,134,108
-0.310781,-9.729375,-0.165742,250,134,108
-0.280208,-9.725380,-0.165746,250,134,108
-0.249636,-9.720385,-0.165750,250,134,108
-0.219065,-9.724390,-0.165752,250,134,108
-0.188494,-9.719395,-0.164756,250,134,108
-0.173701,-9.708397,-0.164759,250,134,108
-0.143131,-9.711403,-0.164762,250,134,108
-0.113547,-9.710407,-0.164766,250,134,108
-0.082977,-9.705412,-0.164770,250,134,108
-0.053392,-9.714418,-0.164772,250,134,108
-0.022822,-9.707424,-0.164776,250,134,108
-0.007047,-9.695426,-0.163779,250,134,108
0.022537,-9.700432,-0.163782,250,134,108
0.053105,-9.692437,-0.163787,250,134,108
0.082687,-9.689443,-0.163791,250,134,108
0.113258,-9.695449,-0.163794,250,134,108
0.142841,-9.695455,-0.163797,250,134,108
0.173407,-9.687460,-0.163802,250,134,108
0.188196,-9.681463,-0.163805,250,134,108
0.217777,-9.679468,-0.163809,250,134,108
0.248350,-9.687474,-0.163812,250,134,108
0.277929,-9.681481,-0.163816,250,134,108
0.308497,-9.679486,-0.163820,250,134,108
0.338079,-9.679493,-0.163824,250,134,108
0.352871,-9.680496,-0.163826,250,134,108
0.383432,-9.670503,-0.162831,250,134,108
0.413021,-9.679508,-0.163834,250,134,108
0.442597,-9.671515,-0.162839,250,134,108
0.473167,-9.672522,-0.162843,250,134,108
0.502746,-9.669528,-0.162848,250,134,108
0.532320,-9.660534,-0.162853,250,134,108
0.548096,-9.659538,-0.162855,250,134,108
0.577677,-9.658545,-0.162859,250,134,108
0.607256,-9.655552,-0.162864,250,134,108
0.637830,-9.660558,-0.162868,250,134,108
0.667406,-9.654565,-0.162873,250,134,108
0.697978,-9.657573,-0.162877,250,134,108
0.726560,-9.645579,-0.162882,250,134,108
0.742337,-9.645583,-0.162885,250,134,108
0.771924,-9.649590,-0.162889,250,134,108
0.802491,-9.647597,-0.162893,250,134,108
0.832068,-9.643604,-0.162898,250,134,108
0.861651,-9.643612,-0.162903,250,134,108
0.891225,-9.637619,-0.162908,250,134,108
0.907016,-9.646622,-0.162909,250,134,108
0.936584,-9.636630,-0.162915,250,134,108
0.967161,-9.641638,-0.162919,250,134,108
0.996744,-9.641645,-0.162924,250,134,108
1.026313,-9.632652,-0.162930,250,134,108
1.056881,-9.631660,-0.162935,250,134,108
1.087462,-9.637668,-0.163938,250,134,108
1.101254,-9.629672,-0.162942,250,134,108
1.131825,-9.630679,-0.162946,250,134,108
1.160403,-9.619688,-0.162953,250,134,108
1.190976,-9.620695,-0.162958,250,134,108
1.220554,-9.617703,-0.162963,250,134,108
1.252121,-9.622712,-0.163967,250,134,108
1.281700,-9.619720,-0.163972,250,134,108
1.297495,-9.627723,-0.163974,250,134,108
1.327069,-9.621732,-0.163980,250,134,108
1.356648,-9.618739,-0.163985,250,134,108
1.386217,-9.610748,-0.163991,250,134,108
1.416785,-9.608757,-0.163997,250,134,108
1.447371,-9.614764,-0.164001,250,134,108
1.477939,-9.612773,-0.164006,250,134,108
1.491737,-9.608778,-0.164009,250,134,108
1.522315,-9.610785,-0.164014,250,134,108
1.551888,-9.604795,-0.164020,250,134,108
1.582465,-9.605803,-0.165025,250,134,108
1.612038,-9.599812,-0.165031,250,134,108
1.642610,-9.598821,-0.165037,250,134,108
1.657399,-9.596826,-0.165040,250,134,108
1.686978,-9.592834,-0.165046,250,134,108
1.717545,-9.589844,-0.165052,250,134,108
1.749120,-9.594851,-0.165056,250,134,108
